timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
2024-06-04T16:15:24,codecarbon,53b5276d-710a-472b-a70c-3f306b4c60ff,15758.08120727539,0.0229250929581163,1.454815002954292e-06,42.5,55.149,93.87997627258302,0.0080412313837144,0.0173831810221258,0.0177289474401755,0.0431533598460157,Australia,AUS,new south wales,,,Linux-5.19.0-1010-nvidia-lowlatency-x86_64-with-glibc2.35,3.10.13,2.2.2,56,Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,1,1 x NVIDIA RTX A6000,151.1905,-33.8445,250.3466033935547,machine,N
2024-06-04T16:35:14,codecarbon,53b5276d-710a-472b-a70c-3f306b4c60ff,16948.739609241486,0.0229250929581163,1.3526134383241195e-06,42.5,55.149,93.87997627258302,0.0080412313837144,0.0173831810221258,0.0177289474401755,0.0431533598460157,Australia,AUS,new south wales,,,Linux-5.19.0-1010-nvidia-lowlatency-x86_64-with-glibc2.35,3.10.13,2.2.2,56,Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,1,1 x NVIDIA RTX A6000,151.1905,-33.8445,250.3466033935547,machine,N
2024-06-04T17:15:29,codecarbon,53b5276d-710a-472b-a70c-3f306b4c60ff,19363.042939662933,0.0229250929581163,1.183961272489715e-06,42.5,55.149,93.87997627258302,0.0080412313837144,0.0173831810221258,0.0177289474401755,0.0431533598460157,Australia,AUS,new south wales,,,Linux-5.19.0-1010-nvidia-lowlatency-x86_64-with-glibc2.35,3.10.13,2.2.2,56,Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,1,1 x NVIDIA RTX A6000,151.1905,-33.8445,250.3466033935547,machine,N
2024-06-04T17:41:42,codecarbon,53b5276d-710a-472b-a70c-3f306b4c60ff,20936.5810585022,0.0229250929581163,1.0949778712225128e-06,42.5,55.149,93.87997627258302,0.0080412313837144,0.0173831810221258,0.0177289474401755,0.0431533598460157,Australia,AUS,new south wales,,,Linux-5.19.0-1010-nvidia-lowlatency-x86_64-with-glibc2.35,3.10.13,2.2.2,56,Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,1,1 x NVIDIA RTX A6000,151.1905,-33.8445,250.3466033935547,machine,N
2024-06-04T18:12:14,codecarbon,53b5276d-710a-472b-a70c-3f306b4c60ff,22768.327246427536,0.0229250929581163,1.00688525379981e-06,42.5,55.149,93.87997627258302,0.0080412313837144,0.0173831810221258,0.0177289474401755,0.0431533598460157,Australia,AUS,new south wales,,,Linux-5.19.0-1010-nvidia-lowlatency-x86_64-with-glibc2.35,3.10.13,2.2.2,56,Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,1,1 x NVIDIA RTX A6000,151.1905,-33.8445,250.3466033935547,machine,N
2024-06-04T18:49:14,codecarbon,53b5276d-710a-472b-a70c-3f306b4c60ff,24987.97014713288,0.0229250929581163,9.174451875494476e-07,42.5,55.149,93.87997627258302,0.0080412313837144,0.0173831810221258,0.0177289474401755,0.0431533598460157,Australia,AUS,new south wales,,,Linux-5.19.0-1010-nvidia-lowlatency-x86_64-with-glibc2.35,3.10.13,2.2.2,56,Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,1,1 x NVIDIA RTX A6000,151.1905,-33.8445,250.3466033935547,machine,N
2024-06-04T19:07:10,codecarbon,53b5276d-710a-472b-a70c-3f306b4c60ff,26064.08881497383,0.0229250929581163,8.795662538160875e-07,42.5,55.149,93.87997627258302,0.0080412313837144,0.0173831810221258,0.0177289474401755,0.0431533598460157,Australia,AUS,new south wales,,,Linux-5.19.0-1010-nvidia-lowlatency-x86_64-with-glibc2.35,3.10.13,2.2.2,56,Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,1,1 x NVIDIA RTX A6000,151.1905,-33.8445,250.3466033935547,machine,N
2024-06-04T19:24:08,codecarbon,53b5276d-710a-472b-a70c-3f306b4c60ff,27082.336314678192,0.0229250929581163,8.464961328203906e-07,42.5,55.149,93.87997627258302,0.0080412313837144,0.0173831810221258,0.0177289474401755,0.0431533598460157,Australia,AUS,new south wales,,,Linux-5.19.0-1010-nvidia-lowlatency-x86_64-with-glibc2.35,3.10.13,2.2.2,56,Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,1,1 x NVIDIA RTX A6000,151.1905,-33.8445,250.3466033935547,machine,N
2024-06-04T19:42:25,codecarbon,53b5276d-710a-472b-a70c-3f306b4c60ff,28179.51327943802,0.0229250929581163,8.135375771321169e-07,42.5,55.149,93.87997627258302,0.0080412313837144,0.0173831810221258,0.0177289474401755,0.0431533598460157,Australia,AUS,new south wales,,,Linux-5.19.0-1010-nvidia-lowlatency-x86_64-with-glibc2.35,3.10.13,2.2.2,56,Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,1,1 x NVIDIA RTX A6000,151.1905,-33.8445,250.3466033935547,machine,N
2024-06-04T20:07:42,codecarbon,53b5276d-710a-472b-a70c-3f306b4c60ff,29695.97147059441,0.0229250929581163,7.719933655249246e-07,42.5,55.149,93.87997627258302,0.0080412313837144,0.0173831810221258,0.0177289474401755,0.0431533598460157,Australia,AUS,new south wales,,,Linux-5.19.0-1010-nvidia-lowlatency-x86_64-with-glibc2.35,3.10.13,2.2.2,56,Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,1,1 x NVIDIA RTX A6000,151.1905,-33.8445,250.3466033935547,machine,N
