2024-05-09 14:09:53,885 INFO    MainThread:2972389 [wandb_init.py:_resume_backend():442] resuming backend
2024-05-09 14:09:54,024 INFO    MainThread:2972389 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-09 14:09:54,025 INFO    MainThread:2972389 [wandb_init.py:_pause_backend():437] pausing backend
2024-05-09 14:12:38,991 INFO    MainThread:2972389 [wandb_init.py:_resume_backend():442] resuming backend
2024-05-09 14:12:38,999 INFO    MainThread:2972389 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-09 14:12:38,999 INFO    MainThread:2972389 [wandb_init.py:_pause_backend():437] pausing backend
2024-05-09 14:12:39,769 INFO    MainThread:2972389 [wandb_init.py:_resume_backend():442] resuming backend
2024-05-09 14:12:39,775 INFO    MainThread:2972389 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-09 14:12:39,776 INFO    MainThread:2972389 [wandb_init.py:_pause_backend():437] pausing backend
2024-05-09 14:12:40,309 INFO    MainThread:2972389 [wandb_init.py:_resume_backend():442] resuming backend
2024-05-09 14:12:40,315 INFO    MainThread:2972389 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-09 14:12:40,315 INFO    MainThread:2972389 [wandb_init.py:_pause_backend():437] pausing backend
2024-05-09 14:12:40,587 INFO    MainThread:2972389 [wandb_init.py:_resume_backend():442] resuming backend
2024-05-09 14:12:40,593 INFO    MainThread:2972389 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-09 14:12:40,594 INFO    MainThread:2972389 [wandb_init.py:_pause_backend():437] pausing backend
2024-05-09 14:12:50,704 INFO    MainThread:2972389 [wandb_init.py:_resume_backend():442] resuming backend
2024-05-09 14:12:50,710 INFO    MainThread:2972389 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-09 14:12:50,710 INFO    MainThread:2972389 [wandb_init.py:_pause_backend():437] pausing backend
2024-05-09 14:12:51,173 INFO    MainThread:2972389 [wandb_init.py:_resume_backend():442] resuming backend
2024-05-09 14:12:51,180 INFO    MainThread:2972389 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-09 14:12:51,180 INFO    MainThread:2972389 [wandb_init.py:_pause_backend():437] pausing backend
2024-05-09 14:12:51,372 INFO    MainThread:2972389 [wandb_init.py:_resume_backend():442] resuming backend
2024-05-09 14:12:51,377 INFO    MainThread:2972389 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-09 14:12:51,378 INFO    MainThread:2972389 [wandb_init.py:_pause_backend():437] pausing backend
2024-05-09 14:12:52,198 INFO    MainThread:2972389 [wandb_init.py:_resume_backend():442] resuming backend
2024-05-09 14:12:52,204 INFO    MainThread:2972389 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-09 14:12:52,205 INFO    MainThread:2972389 [wandb_init.py:_pause_backend():437] pausing backend
2024-05-09 14:12:54,251 INFO    MainThread:2972389 [wandb_init.py:_resume_backend():442] resuming backend
2024-05-09 14:12:54,260 INFO    MainThread:2972389 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-09 14:12:54,260 INFO    MainThread:2972389 [wandb_init.py:_pause_backend():437] pausing backend
